Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Djed Spence,483348,€30.00m,"Mar 9, 2026","Aug 9, 2000",25,1.84,England,[],Left-Back,,Tottenham,,,"Jul 19, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Samuel Chukwueze,401922,€15.00m,"Mar 9, 2026","May 22, 1999",26,1.72,Nigeria,[],Right Winger,,Fulham,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Morgan Rogers,503743,€80.00m,"Mar 9, 2026","Jul 26, 2002",23,1.87,England,[],Attacking Midfield,,Aston Villa,,,"Feb 1, 2024","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",80000000.0,25/26,EPL
James Tarkowski,173504,€7.00m,"Dec 9, 2025","Nov 19, 1992",33,1.85,England,"['England', 'Poland']",Centre-Back,,Everton,,,"Jul 2, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,EPL
Jayden Bogle,465717,€12.00m,"Mar 9, 2026","Jul 27, 2000",25,1.78,England,['England'],Right-Back,"                0
0  Right Midfield",Leeds,,,"Jul 20, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Andrew Robertson,234803,€10.00m,"Mar 9, 2026","Mar 11, 1994",32,1.78,Scotland,[],Left-Back,,Liverpool,,,"Jul 21, 2017","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Angel Gomes,392770,€12.00m,"Mar 9, 2026","Aug 31, 2000",25,1.68,England,[],Attacking Midfield,,Wolves,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Vitaliy Mykolenko,404842,€25.00m,"Dec 9, 2025","May 29, 1999",26,1.8,Ukraine,[],Left-Back,,Everton,,,"Jan 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Giorgi Mamardashvili,502676,€28.00m,"Dec 9, 2025","Sep 29, 2000",25,1.97,Georgia,[],Goalkeeper,,Liverpool,,,"Aug 27, 2024","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,25/26,EPL
Benjamin Sesko,627442,€65.00m,"Mar 9, 2026","May 31, 2003",22,1.95,Slovenia,['Slovenia'],Centre-Forward,,Man Utd,,,"Aug 9, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",65000000.0,25/26,EPL
Sverre Nypan,911736,€15.00m,"Dec 3, 2025","Dec 19, 2006",19,1.82,Norway,[],Central Midfield,,Man City,,,"Jul 17, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Sven Botman,361093,€35.00m,"Dec 9, 2025","Jan 12, 2000",26,1.93,Netherlands,['Netherlands'],Centre-Back,,Newcastle,,,"Jul 1, 2022","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Tino Livramento,503981,€40.00m,"Dec 9, 2025","Nov 12, 2002",23,1.82,England,[],Right-Back,,Newcastle,,,"Aug 8, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Tom Cairney,123275,€750k,"Dec 9, 2025","Jan 20, 1991",35,1.85,Scotland,[],Central Midfield,,Fulham,,,"Jul 1, 2015","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",750000.0,25/26,EPL
Melker Ellborg,605426,€3.00m,"Mar 9, 2026","May 22, 2003",22,1.91,Sweden,[],Goalkeeper,,Sunderland,,,"Feb 1, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,EPL
Maxence Lacroix,434224,€40.00m,"Mar 9, 2026","Apr 6, 2000",26,1.9,France,[],Centre-Back,,Crystal Palace,,,"Aug 30, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Nicolás Domínguez,497291,€16.00m,"Dec 9, 2025","Jun 28, 1998",27,1.79,Argentina,[],Central Midfield,,Nott'm Forest,,,"Sep 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,25/26,EPL
Senne Lammens,503883,€30.00m,"Mar 9, 2026","Jul 7, 2002",23,1.93,Belgium,[],Goalkeeper,,Man Utd,,,"Sep 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Tolu Arokodare,683571,€22.00m,"Dec 9, 2025","Nov 23, 2000",25,1.97,Nigeria,['Nigeria'],Centre-Forward,,Wolves,,,"Sep 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
Lisandro Martínez,480762,€40.00m,"Mar 9, 2026","Jan 18, 1998",28,1.75,Argentina,['Argentina'],Centre-Back,"                    0
0  Defensive Midfield
1           Left-Back",Man Utd,,,"Jul 27, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Angus Gunn,201574,€1.50m,"Dec 9, 2025","Jan 22, 1996",30,1.96,Scotland,[],Goalkeeper,,Nott'm Forest,,,"Aug 6, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,EPL
James Trafford,566799,€25.00m,"Dec 9, 2025","Oct 10, 2002",23,1.92,England,[],Goalkeeper,,Man City,,,"Jul 29, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Calvin Ramsay,633652,€1.50m,"Dec 17, 2025","Jul 31, 2003",22,1.77,Scotland,['Scotland'],Right-Back,"                0
0  Right Midfield",Liverpool,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,EPL
Matheus Cunha,517894,€70.00m,"Dec 9, 2025","May 27, 1999",26,1.83,Brazil,[],Centre-Forward,,Man Utd,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",70000000.0,25/26,EPL
Gianluigi Donnarumma,315858,€45.00m,"Dec 9, 2025","Feb 25, 1999",27,1.96,Italy,['Italy'],Goalkeeper,,Man City,,,"Sep 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",45000000.0,25/26,EPL
Omar Alderete,353032,€15.00m,"Mar 9, 2026","Dec 26, 1996",29,1.88,Paraguay,[],Centre-Back,,Sunderland,,,"Aug 12, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Kieran Trippier,95810,€2.50m,"Dec 9, 2025","Sep 19, 1990",35,1.73,England,['England'],Right-Back,"                0
0  Right Midfield
1       Left-Back",Newcastle,,,"Jan 7, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,EPL
Ben Gannon-Doak,719673,€16.00m,"Mar 9, 2026","Nov 11, 2005",20,1.73,Scotland,['Scotland'],Right Winger,"             0
0  Left Winger",Bournemouth,,,"Aug 18, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,25/26,EPL
Milos Kerkez,730861,€40.00m,"Dec 9, 2025","Nov 7, 2003",22,1.8,Hungary,"['Serbia', 'Serbia and Montenegro', 'Hungary']",Left-Back,"               0
0  Left Midfield",Liverpool,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Veljko Milosavljevic,989112,€20.00m,"Dec 9, 2025","Jun 28, 2007",18,1.92,Serbia,[],Centre-Back,,Bournemouth,,,"Sep 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
James Milner,3333,€750k,"Dec 9, 2025","Jan 4, 1986",40,1.75,England,['England'],Central Midfield,"            0
0  Right-Back
1   Left-Back",Brighton,,,"Jul 1, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",750000.0,25/26,EPL
Nico O'Reilly,743413,€50.00m,"Mar 9, 2026","Mar 21, 2005",21,1.93,England,[],Left-Back,,Man City,,,"Jul 1, 2024","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,25/26,EPL
Kyle Walker,95424,€2.50m,"Dec 9, 2025","May 28, 1990",35,1.83,England,[],Right-Back,,Burnley,,,"Jul 5, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,EPL
Viktor Gyökeres,325443,€65.00m,"Mar 9, 2026","Jun 4, 1998",27,1.89,Sweden,"['Hungary', 'Sweden']",Centre-Forward,,Arsenal,,,"Jul 26, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",65000000.0,25/26,EPL
Justin Kluivert,330659,€30.00m,"Mar 9, 2026","May 5, 1999",26,1.72,Netherlands,"['Suriname', 'Netherlands']",Attacking Midfield,"              0
0   Left Winger
1  Right Winger",Bournemouth,,,"Jul 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Brandon Austin,428016,€500k,"Dec 9, 2025","Jan 8, 1999",27,1.88,England,[],Goalkeeper,,Tottenham,,,"Aug 1, 2021","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,EPL
Habib Diarra,876631,€32.00m,"Dec 9, 2025","Jan 3, 2004",22,1.78,Senegal,[],Central Midfield,,Sunderland,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",32000000.0,25/26,EPL
Mark Travers,357658,€4.00m,"Dec 9, 2025","May 18, 1999",26,1.91,Ireland,[],Goalkeeper,,Everton,,,"Jul 15, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,EPL
Nick Pope,192080,€7.00m,"Dec 9, 2025","Apr 19, 1992",33,1.98,England,['England'],Goalkeeper,,Newcastle,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,EPL
Matai Akinmboni,994604,€1.00m,"Dec 9, 2025","Oct 17, 2006",19,1.88,United States,[],Centre-Back,,Bournemouth,,,"Jan 3, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,EPL
Mateus Mané,1230661,€20.00m,"Mar 9, 2026","Sep 16, 2007",18,1.75,Portugal,"['England', 'Portugal']",Attacking Midfield,"                  0
0    Centre-Forward
1  Central Midfield",Wolves,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
James Tarkowski,173504,€7.00m,"Dec 9, 2025","Nov 19, 1992",33,1.85,England,[],Centre-Back,,Everton,,,"Jul 2, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,EPL
Youri Tielemans,249565,€35.00m,"Dec 9, 2025","May 7, 1997",28,1.77,Belgium,"['Belgium', 'DR Congo']",Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Aston Villa,,,"Jul 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Caleb Kporha,1047261,€1.00m,"Dec 9, 2025","Jul 15, 2006",19,,England,[],Right-Back,,Crystal Palace,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,EPL
Idrissa Gueye,126665,€1.00m,"Dec 9, 2025","Sep 26, 1989",36,1.74,Senegal,[],Defensive Midfield,,Everton,,,"Sep 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,EPL
Sean Longstaff,346707,€16.00m,"Mar 9, 2026","Oct 30, 1997",28,1.87,England,[],Central Midfield,,Leeds,,,"Jul 18, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,25/26,EPL
Taiwo Awoniyi,295313,€9.00m,"Mar 9, 2026","Aug 12, 1997",28,1.83,Nigeria,['Nigeria'],Centre-Forward,,Nott'm Forest,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",9000000.0,25/26,EPL
Adam Wharton,744149,€60.00m,"Dec 9, 2025","Feb 6, 2004",22,1.82,England,[],Defensive Midfield,,Crystal Palace,,,"Feb 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",60000000.0,25/26,EPL
Sven Botman,361093,€35.00m,"Dec 9, 2025","Jan 12, 2000",26,1.93,Netherlands,[],Centre-Back,,Newcastle,,,"Jul 1, 2022","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Dean Henderson,258919,€28.00m,"Dec 9, 2025","Mar 12, 1997",29,1.88,England,[],Goalkeeper,,Crystal Palace,,,"Aug 31, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,25/26,EPL
Nicolò Savona,708072,€18.00m,"Mar 9, 2026","Mar 19, 2003",23,1.92,Italy,[],Right-Back,,Nott'm Forest,,,"Aug 30, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,EPL
Yves Bissouma,410425,€12.00m,"Mar 9, 2026","Aug 30, 1996",29,1.82,Mali,"['Mali', ""Cote d'Ivoire""]",Defensive Midfield,"                  0
0  Central Midfield",Tottenham,,,"Jul 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Djordje Petrovic,465555,€28.00m,"Dec 9, 2025","Oct 8, 1999",26,1.94,Serbia,[],Goalkeeper,,Bournemouth,,,"Jul 16, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,25/26,EPL
Sebastiaan Bornauw,338629,€8.00m,"Mar 9, 2026","Mar 22, 1999",27,1.91,Belgium,['Belgium'],Centre-Back,,Leeds,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,EPL
Micky van de Ven,557459,€65.00m,"Dec 9, 2025","Apr 19, 2001",24,1.93,Netherlands,[],Centre-Back,,Tottenham,,,"Aug 8, 2023","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",65000000.0,25/26,EPL
Oliver Scarles,922563,€10.00m,"Mar 9, 2026","Dec 12, 2005",20,1.8,England,['England'],Left-Back,"                  0
0     Left Midfield
1  Central Midfield",West Ham,,,"Jan 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Wataru Endo,146310,€5.00m,"Dec 9, 2025","Feb 9, 1993",33,1.78,Japan,[],Defensive Midfield,,Liverpool,,,"Aug 18, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Marcus Tavernier,399434,€23.00m,"Mar 9, 2026","Mar 22, 1999",27,1.78,England,[],Attacking Midfield,,Bournemouth,,,"Aug 1, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",23000000.0,25/26,EPL
Richarlison,378710,€28.00m,"Dec 9, 2025","May 10, 1997",28,1.84,Brazil,[],Centre-Forward,,Tottenham,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,25/26,EPL
Nathan Collins,469050,€30.00m,"Mar 9, 2026","Apr 30, 2001",24,1.93,Ireland,[],Centre-Back,,Brentford,,,"Jul 4, 2023","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Tyler Dibling,866655,€22.00m,"Mar 9, 2026","Feb 17, 2006",20,1.78,England,[],Right Winger,,Everton,,,"Aug 25, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
Nathaniel Clyne,85177,€500k,"Dec 9, 2025","Apr 5, 1991",35,1.75,England,[],Right-Back,,Crystal Palace,,,"Oct 14, 2020","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,EPL
Keiber Lamadrid,1004203,€1.20m,"Dec 5, 2025","Nov 18, 2003",22,1.77,Venezuela,[],Left Winger,,West Ham,,,"Jan 22, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,25/26,EPL
Eberechi Eze,479999,€60.00m,"Mar 9, 2026","Jun 29, 1998",27,1.78,England,"['England', 'Nigeria']",Attacking Midfield,"                  0
0       Left Winger
1  Central Midfield",Arsenal,,,"Aug 23, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",60000000.0,25/26,EPL
Lucas Perri,352041,€13.00m,"Mar 9, 2026","Dec 10, 1997",28,1.97,Brazil,[],Goalkeeper,,Leeds,,,"Jul 26, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",13000000.0,25/26,EPL
Max Weiß,829299,€4.00m,"Dec 9, 2025","Jun 15, 2004",21,1.9,Germany,[],Goalkeeper,,Burnley,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,EPL
Bruno Fernandes,240306,€40.00m,"Dec 9, 2025","Sep 8, 1994",31,1.79,Portugal,[],Attacking Midfield,,Man Utd,,,"Jan 29, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Yoane Wissa,388165,€30.00m,"Mar 9, 2026","Sep 3, 1996",29,1.76,DR Congo,"['France', 'DR Congo']",Centre-Forward,"              0
0   Left Winger
1  Right Winger",Newcastle,,,"Sep 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Ibrahim Sangaré,375885,€22.00m,"Dec 9, 2025","Dec 2, 1997",28,1.91,Cote d'Ivoire,[],Defensive Midfield,,Nott'm Forest,,,"Sep 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
Amadou Onana,485706,€45.00m,"Mar 9, 2026","Aug 16, 2001",24,1.95,Belgium,"['Belgium', 'Senegal']",Defensive Midfield,"                  0
0  Central Midfield",Aston Villa,,,"Jul 22, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",45000000.0,25/26,EPL
Bashir Humphreys,612517,€15.00m,"Mar 9, 2026","Mar 15, 2003",23,1.86,England,"['England', 'Uganda']",Centre-Back,"            0
0   Left-Back
1  Right-Back",Burnley,,,"Jul 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Nico González,466805,€45.00m,"Dec 9, 2025","Jan 3, 2002",24,1.88,Spain,['Spain'],Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",Man City,,,"Feb 3, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",45000000.0,25/26,EPL
Diogo Dalot,357147,€30.00m,"Mar 9, 2026","Mar 18, 1999",27,1.83,Portugal,['Portugal'],Right-Back,"                0
0       Left-Back
1  Right Midfield",Man Utd,,,"Jul 1, 2018","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Omar Marmoush,445939,€60.00m,"Mar 9, 2026","Feb 7, 1999",27,1.83,Egypt,"['Canada', 'Egypt']",Centre-Forward,"                0
0     Left Winger
1  Second Striker",Man City,,,"Jan 23, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",60000000.0,25/26,EPL
Pedro Neto,487465,€60.00m,"Dec 9, 2025","Mar 9, 2000",26,1.74,Portugal,['Portugal'],Right Winger,"                0
0     Left Winger
1  Centre-Forward",Chelsea,,,"Aug 11, 2024","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",60000000.0,25/26,EPL
Evann Guessand,500689,€28.00m,"Dec 9, 2025","Jul 1, 2001",24,1.88,Cote d'Ivoire,[],Right Winger,,Crystal Palace,,,"Jan 30, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,25/26,EPL
Issa Diop,272622,€10.00m,"Dec 9, 2025","Jan 9, 1997",29,1.94,Morocco,[],Centre-Back,,Fulham,,,"Aug 10, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Lutsharel Geertruida,420210,€20.00m,"Dec 9, 2025","Jul 18, 2000",25,1.84,Netherlands,[],Right-Back,,Sunderland,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
James Maddison,294057,€25.00m,"Mar 9, 2026","Nov 23, 1996",29,1.75,England,[],Attacking Midfield,,Tottenham,,,"Jul 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Casemiro,16306,€8.00m,"Dec 9, 2025","Feb 23, 1992",34,1.85,Brazil,"['Brazil', 'Spain']",Defensive Midfield,"                  0
0       Centre-Back
1  Central Midfield",Man Utd,,,"Aug 22, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,EPL
Mads Hermansen,400536,€15.00m,"Dec 9, 2025","Jul 11, 2000",25,1.87,Denmark,['Denmark'],Goalkeeper,,West Ham,,,"Aug 9, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Konstantinos Mavropanos,415912,€15.00m,"Dec 9, 2025","Dec 11, 1997",28,1.94,Greece,['Greece'],Centre-Back,,West Ham,,,"Aug 22, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Pedro Lima,1193867,€4.00m,"Dec 22, 2025","Jul 1, 2006",19,1.74,Brazil,['Brazil'],Right-Back,"                0
0  Right Midfield",Wolves,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,EPL
Lewis Miley,922769,€25.00m,"Mar 9, 2026","May 1, 2006",19,1.89,England,['England'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Newcastle,,,"Jul 1, 2023","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Alex Scott,855256,€40.00m,"Mar 9, 2026","Aug 21, 2003",22,1.78,England,"['England', 'Guernsey']",Central Midfield,"                    0
0  Attacking Midfield
1      Right Midfield",Bournemouth,,,"Aug 10, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Caoimhín Kelleher,340918,€25.00m,"Mar 9, 2026","Nov 23, 1998",27,1.88,Ireland,['Ireland'],Goalkeeper,,Brentford,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Hee-chan Hwang,292246,€8.00m,"Mar 9, 2026","Jan 26, 1996",30,1.77,"Korea, South",[],Centre-Forward,,Wolves,,,"Jul 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,EPL
Noussair Mazraoui,340456,€20.00m,"Mar 9, 2026","Nov 14, 1997",28,1.83,Morocco,[],Right-Back,,Man Utd,,,"Aug 13, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Chemsdine Talbi,743384,€25.00m,"Mar 9, 2026","May 9, 2005",20,1.75,Morocco,[],Right Winger,,Sunderland,,,"Jul 9, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Sam Johnstone,110864,€3.00m,"Mar 9, 2026","Mar 25, 1993",33,1.93,England,['England'],Goalkeeper,,Wolves,,,"Aug 30, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,EPL
Jackson Tchatchoua,848509,€12.00m,"Dec 9, 2025","Sep 14, 2001",24,1.8,Cameroon,[],Right-Back,,Wolves,,,"Aug 19, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
