Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Anthony Rouault,690799,€12.00m,"Mar 27, 2026","May 29, 2001",24,1.86,France,[],Centre-Back,,Stade Rennais,,,"Feb 3, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Mory Diaw,164904,€1.00m,"Dec 15, 2025","Jun 22, 1993",32,1.97,Senegal,"['Senegal', 'France']",Goalkeeper,,Le Havre AC,,,"Jul 12, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Martial Godo,992686,€18.00m,"Mar 27, 2026","Mar 14, 2003",23,1.77,Cote d'Ivoire,"['England', ""Cote d'Ivoire""]",Left Winger,"                    0
0        Right Winger
1  Attacking Midfield",R. Strasbourg,,,"Sep 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,Ligue 1
Ryan Rodin,1010856,€300k,"Mar 27, 2026","Mar 2, 2006",20,1.94,France,"['Martinique', 'France']",Centre-Forward,"              0
0  Right Winger
1   Left Winger",AJ Auxerre B,,,"Jan 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,25/26,Ligue 1
Melvin Zinga,548347,€300k,"Dec 15, 2025","Mar 16, 2002",24,1.87,France,[],Goalkeeper,,Angers SCO,,,"Jul 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,25/26,Ligue 1
Bouna Sarr,190685,€400k,"Oct 21, 2025","Jan 31, 1992",34,1.78,Senegal,"['Senegal', 'France']",Right-Back,"                0
0  Right Midfield
1    Right Winger",FC Metz,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,25/26,Ligue 1
Soumaïla Coulibaly,659513,€7.00m,"Dec 15, 2025","Oct 14, 2003",22,1.91,France,[],Centre-Back,,Stade Brestois,,,"Oct 4, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Mohamed Kaba,911328,€2.00m,"Mar 27, 2026","Oct 27, 2001",24,1.85,Guinea,"['Guinea', 'France']",Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",FC Nantes,,,"Jan 29, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Vitinha,487469,€110.00m,"Dec 15, 2025","Feb 13, 2000",26,1.72,Portugal,['Portugal'],Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",PSG,,,"Jul 1, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",110000000.0,25/26,Ligue 1
Lilian Brassier,485960,€12.00m,"Mar 27, 2026","Nov 2, 1999",26,1.86,France,[],Centre-Back,,Stade Rennais,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Matthis Abline,659543,€20.00m,"Dec 15, 2025","Mar 28, 2003",23,1.82,France,[],Centre-Forward,,FC Nantes,,,"Jul 3, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,Ligue 1
Timothée Pembélé,538998,€2.00m,"Dec 9, 2025","Sep 9, 2002",23,1.83,France,"['DR Congo', 'France']",Right-Back,"                0
0     Centre-Back
1  Right Midfield",Le Havre AC,,,"Jan 6, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Sékou Doucouré,825438,€150k,"Mar 27, 2026","Apr 26, 2005",20,1.87,Mali,"['Mali', 'France']",Centre-Back,,FC Nantes,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,25/26,Ligue 1
Erawan Garnier,1176271,€200k,"Mar 27, 2026","Jan 5, 2006",20,1.8,Thailand,[],Right Winger,,Lens,,,"Oct 24, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,25/26,Ligue 1
Anthony Rouault,690799,€12.00m,"Mar 27, 2026","May 29, 2001",24,1.86,France,['France'],Centre-Back,"            0
0  Right-Back",Stade Rennais,,,"Feb 3, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Fodé Sylla,955359,€1.00m,"Dec 15, 2025","Apr 16, 2006",19,1.82,France,[],Defensive Midfield,,Lens,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Alidu Seidu,798404,€6.00m,"Dec 15, 2025","Jun 4, 2000",25,1.73,Ghana,[],Centre-Back,,Stade Rennais,,,"Jan 29, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Dehmaine Tabibou,1004619,€4.00m,"Mar 27, 2026","Apr 17, 2005",20,1.83,France,[],Central Midfield,,FC Nantes,,,"Jul 1, 2024","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Goduine Koyalipou,525140,€2.50m,"Dec 12, 2025","Feb 15, 2000",26,1.84,Central African Republic,[],Centre-Forward,,Angers SCO,,,"Jan 29, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Kojo Peprah Oppong,1113451,€10.00m,"Mar 27, 2026","Jun 4, 2004",21,1.85,Ghana,['Ghana'],Centre-Back,,Nice,,,"Jul 25, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Kevin Trapp,45672,€2.00m,"Dec 15, 2025","Jul 8, 1990",35,1.89,Germany,[],Goalkeeper,,Paris FC,,,"Aug 19, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Khvicha Kvaratskhelia,502670,€90.00m,"Dec 15, 2025","Feb 12, 2001",25,1.83,Georgia,['Georgia'],Left Winger,"                0
0  Second Striker
1    Right Winger",PSG,,,"Jan 17, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",90000000.0,25/26,Ligue 1
Régis Gurtner,39918,€100k,"Dec 15, 2025","Dec 8, 1986",39,1.82,France,['France'],Goalkeeper,,Lens,,,"Jul 7, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,25/26,Ligue 1
Junior Diaz,1009596,€6.00m,"Mar 27, 2026","Jul 23, 2003",22,1.93,Cote d'Ivoire,"[""Cote d'Ivoire"", 'France']",Centre-Back,"                    0
0  Defensive Midfield",Stade Brestois,,,"Jul 13, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Melvin Bard,532775,€10.00m,"Dec 15, 2025","Nov 6, 2000",25,1.73,France,['France'],Left-Back,"               0
0  Left Midfield",Nice,,,"Jul 16, 2021","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Oumar Pona,1073176,€100k,"Jan 15, 2026","Jun 21, 2006",19,1.89,Mali,"['Mali', 'France']",Goalkeeper,,Angers SCO,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,25/26,Ligue 1
Tom Negrel,866916,€50k,"Dec 15, 2025","Apr 13, 2003",23,1.92,France,[],Goalkeeper,,AJ Auxerre,,,"Jul 10, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000.0,25/26,Ligue 1
Louis Leroux,1119456,€12.00m,"Mar 27, 2026","Jan 23, 2006",20,1.84,France,['France'],Attacking Midfield,"                  0
0      Right Winger
1  Central Midfield",FC Nantes,,,"Jul 1, 2024","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Timothy Weah,370846,€20.00m,"Dec 15, 2025","Feb 22, 2000",26,1.83,United States,[],Right Midfield,,Marseille,,,"Aug 6, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,Ligue 1
Seny Koumbassa,1075583,€1.00m,"Mar 27, 2026","Jun 20, 2007",18,1.94,France,[],Centre-Back,,Toulouse,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Mamadou Coulibaly,745173,€15.00m,"Mar 27, 2026","Apr 21, 2004",21,1.79,France,"['Mali', 'France']",Central Midfield,"                    0
0  Defensive Midfield",Monaco,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Isak Jansson,535820,€5.00m,"Dec 15, 2025","Jan 31, 2002",24,1.75,Sweden,[],Left Winger,,Nice,,,"Jul 10, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Geoffrey Kondogbia,127189,€4.00m,"Mar 27, 2026","Feb 15, 1993",33,1.88,Central African Republic,[],Defensive Midfield,,Marseille,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Dayann Methalie,1191444,€12.00m,"Mar 27, 2026","Feb 15, 2006",20,1.88,France,[],Left-Back,,Toulouse,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Mostafa Mohamed,462348,€4.00m,"Dec 15, 2025","Nov 28, 1997",28,1.85,Egypt,[],Centre-Forward,,FC Nantes,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Malang Sarr,344596,€15.00m,"Mar 27, 2026","Jan 23, 1999",27,1.83,France,[],Centre-Back,,Lens,,,"Jul 26, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Tidiane Devernois,1174032,€300k,"Mar 27, 2026","Oct 18, 2007",18,1.87,France,[],Central Midfield,,AJ Auxerre B,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,25/26,Ligue 1
Francis Coquelin,74869,€800k,"Dec 15, 2025","May 13, 1991",34,1.77,France,[],Defensive Midfield,,FC Nantes,,,"Jan 31, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,25/26,Ligue 1
Noah Cadiou,691958,€2.50m,"Mar 27, 2026","Oct 26, 1998",27,1.91,Guadeloupe,"['Guadeloupe', 'France']",Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",FC Lorient,,,"Jul 4, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Alpha Diallo,1047099,,,"Feb 25, 2006",20,1.79,France,"['Guinea', 'France']",Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",Lens,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,25/26,Ligue 1
Afonso Moreira,952282,€10.00m,"Mar 27, 2026","Mar 19, 2005",21,1.76,Portugal,[],Left Winger,,Lyon,,,"Jul 22, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Thomas Meunier,100986,€1.80m,"Dec 15, 2025","Sep 12, 1991",34,1.91,Belgium,['Belgium'],Right-Back,"                0
0  Right Midfield",Lille,,,"Jul 19, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,25/26,Ligue 1
Rayan Fofana,1160814,€7.00m,"Mar 27, 2026","Feb 12, 2006",20,1.87,France,[],Centre-Forward,,Lens,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Deiver Machado,332560,€2.00m,"Mar 27, 2026","Sep 2, 1993",32,1.8,Colombia,[],Left-Back,,FC Nantes,,,"Dec 8, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
Lionel Mpasi-Nzau,164915,€400k,"Dec 15, 2025","Aug 1, 1994",31,1.82,DR Congo,"['DR Congo', 'France']",Goalkeeper,,Le Havre AC,,,"Jul 13, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,25/26,Ligue 1
Himad Abdelli,592979,€7.00m,"Dec 15, 2025","Nov 17, 1999",26,1.85,Algeria,"['Algeria', 'France']",Attacking Midfield,"                  0
0  Central Midfield
1      Right Winger",Marseille,,,"Feb 2, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Moses Simon,274862,€7.00m,"Dec 15, 2025","Jul 12, 1995",30,1.68,Nigeria,[],Left Winger,,Paris FC,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Yvon Mvogo,147051,€3.00m,"Dec 15, 2025","Jun 6, 1994",31,1.9,Switzerland,[],Goalkeeper,,FC Lorient,,,"Jul 13, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Maxi Oyedele,863204,€4.00m,"Dec 15, 2025","Nov 7, 2004",21,1.83,Poland,[],Defensive Midfield,,R. Strasbourg,,,"Jul 16, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Nicolás Tagliafico,131225,€5.00m,"Dec 15, 2025","Aug 31, 1992",33,1.71,Argentina,"['Italy', 'Argentina']",Left-Back,"               0
0    Centre-Back
1  Left Midfield",Lyon,,,"Jul 23, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Sofiane Diop,569389,€12.00m,"Mar 27, 2026","Jun 9, 2000",25,1.75,Morocco,[],Left Winger,,Nice,,,"Aug 29, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Brice Samba,191056,€8.00m,"Mar 27, 2026","Apr 25, 1994",31,1.87,France,[],Goalkeeper,,Stade Rennais,,,"Jan 8, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,Ligue 1
Quentin Merlin,557613,€12.00m,"Dec 15, 2025","May 16, 2002",23,1.74,France,['France'],Left-Back,"                  0
0     Left Midfield
1  Central Midfield",Stade Rennais,,,"Jul 22, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Kelvin Amian,344072,€2.50m,"Dec 15, 2025","Feb 8, 1998",28,1.8,France,[],Right-Back,,FC Nantes,,,"Jan 25, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Willem Geubbels,463620,€5.00m,"Mar 27, 2026","Aug 16, 2001",24,1.86,France,[],Centre-Forward,,Paris FC,,,"Aug 17, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Jordan Lefort,192492,€1.20m,"Dec 15, 2025","Aug 9, 1993",32,1.84,Mauritania,"['Mauritania', 'France']",Centre-Back,"               0
0      Left-Back
1  Left Midfield",Angers SCO,,,"Jul 1, 2023","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,25/26,Ligue 1
Fodé Ballo-Touré,296422,€1.00m,"Dec 15, 2025","Jan 3, 1997",29,1.82,Senegal,"['Senegal', 'France']",Left-Back,"               0
0  Left Midfield",FC Metz,,,"Sep 3, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Clinton Mata,187718,€3.00m,"Dec 15, 2025","Nov 7, 1992",33,1.8,Angola,[],Centre-Back,,Lyon,,,"Jul 6, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Marshall Munetsi,414908,€12.00m,"Dec 9, 2025","Jun 22, 1996",29,1.88,Zimbabwe,['Zimbabwe'],Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Paris FC,,,"Jan 16, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Nordan Mukiele,986285,€1.00m,"Mar 27, 2026","Feb 12, 2006",20,1.84,France,[],Right Winger,,Stade Rennais,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Nathan Ngoy,548254,€20.00m,"Mar 27, 2026","Jun 10, 2003",22,1.83,Belgium,"['Belgium', 'DR Congo']",Centre-Back,"            0
0  Right-Back",Lille,,,"Jul 24, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,Ligue 1
Ludovic Ajorque,283994,€3.50m,"Dec 15, 2025","Feb 25, 1994",32,1.96,France,[],Centre-Forward,,Stade Brestois,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,25/26,Ligue 1
Mory Diaw,164904,€1.00m,"Dec 15, 2025","Jun 22, 1993",32,1.97,Senegal,[],Goalkeeper,,Le Havre AC,,,"Jul 12, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,Ligue 1
Ibrahim Mbaye,1185888,€30.00m,"Mar 27, 2026","Jan 24, 2008",18,1.75,Senegal,"['Senegal', 'France']",Right Winger,"             0
0  Left Winger",PSG,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,Ligue 1
David Datro Fofana,787232,€5.00m,"Dec 17, 2025","Dec 22, 2002",23,1.82,Cote d'Ivoire,[],Centre-Forward,,R. Strasbourg,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Yassine Kechta,667967,€5.00m,"Dec 15, 2025","Feb 25, 2002",24,1.74,Morocco,"['Morocco', 'France']",Central Midfield,"                    0
0  Defensive Midfield",Le Havre AC,,,"Jul 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Yann Gboho,463613,€15.00m,"Mar 27, 2026","Jan 14, 2001",25,1.78,France,"[""Cote d'Ivoire"", 'France']",Left Winger,"                    0
0  Attacking Midfield
1        Right Winger",Toulouse,,,"Jan 8, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,Ligue 1
Saud Abdulhamid,631927,€5.00m,"Mar 27, 2026","Jul 18, 1999",26,1.75,Saudi Arabia,[],Right-Back,,Lens,,,"Aug 3, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,Ligue 1
Jérémy Jacquet,1004301,€55.00m,"Mar 27, 2026","Jul 13, 2005",20,1.9,France,"['Guadeloupe', 'France']",Centre-Back,,Stade Rennais,,,"Jan 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",55000000.0,25/26,Ligue 1
Mark McKenzie,429259,€6.00m,"Dec 15, 2025","Feb 25, 1999",27,1.84,United States,[],Centre-Back,,Toulouse,,,"Aug 16, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,25/26,Ligue 1
Bamo Meïté,807165,€7.00m,"Mar 27, 2026","Dec 3, 2001",24,1.84,Cote d'Ivoire,"[""Cote d'Ivoire"", 'France']",Centre-Back,"            0
0  Right-Back",FC Lorient,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Abner,646402,€10.00m,"Mar 27, 2026","May 27, 2000",25,1.81,Brazil,[],Left-Back,,Lyon,,,"Jul 5, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Julio Enciso,660867,€22.00m,"Mar 27, 2026","Jan 23, 2004",22,1.73,Paraguay,['Paraguay'],Attacking Midfield,"                0
0     Left Winger
1  Second Striker",R. Strasbourg,,,"Sep 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,Ligue 1
Tiago Santos,816580,€12.00m,"Dec 15, 2025","Jul 23, 2002",23,1.75,Portugal,['Portugal'],Right-Back,"                0
0    Right Winger
1  Right Midfield",Lille,,,"Jul 5, 2023","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,Ligue 1
Przemyslaw Frankowski,239743,€7.00m,"Dec 15, 2025","Apr 12, 1995",31,1.75,Poland,['Poland'],Right-Back,"                0
0  Right Midfield
1    Right Winger",Stade Rennais,,,"Aug 5, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Jean-Philippe Krasso,358515,€4.00m,"Dec 15, 2025","Jul 17, 1997",28,1.87,Cote d'Ivoire,"[""Cote d'Ivoire"", 'Germany', 'France']",Centre-Forward,,Paris FC,,,"Jul 6, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,Ligue 1
Igor Silva,391720,€1.50m,"Mar 27, 2026","Aug 21, 1996",29,1.73,Brazil,[],Right-Back,,FC Lorient,,,"Jul 23, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,Ligue 1
Samir Chergui,668167,€3.00m,"Dec 15, 2025","Feb 6, 1999",27,1.85,Algeria,[],Centre-Back,,Paris FC,,,"Jan 1, 2021",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,Ligue 1
Diego Coppola,660860,€10.00m,"Dec 9, 2025","Dec 28, 2003",22,1.93,Italy,[],Centre-Back,,Paris FC,,,"Jan 29, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,Ligue 1
Carlens Arcus,371686,€1.80m,"Dec 15, 2025","Jun 28, 1996",29,1.76,Haiti,[],Right-Back,,Angers SCO,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,25/26,Ligue 1
Mika Biereth,565821,€18.00m,"Mar 27, 2026","Feb 8, 2003",23,1.87,Denmark,"['England', 'Denmark']",Centre-Forward,,Monaco,,,"Jan 11, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,Ligue 1
Mohamed Bamba,619461,€2.50m,"Dec 15, 2025","Dec 10, 2001",24,1.85,Cote d'Ivoire,"[""Cote d'Ivoire"", 'Guinea']",Centre-Forward,,FC Lorient,,,"Jan 26, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,Ligue 1
Enzo Koffi,1119881,€1.50m,"Mar 27, 2026","Mar 4, 2006",20,,France,"[""Cote d'Ivoire"", 'France']",Left-Back,"              0
0  Right Winger
1   Left Winger",Le Havre AC,,,"Jan 1, 2026",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,25/26,Ligue 1
Bandiougou Fadiga,590914,€250k,"Dec 15, 2025","Jan 15, 2001",25,1.78,France,[],Attacking Midfield,,FC Lorient,,,"Aug 14, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,25/26,Ligue 1
Charles Vanhoutte,569845,€7.00m,"Dec 15, 2025","Sep 16, 1998",27,1.82,Belgium,[],Defensive Midfield,,Nice,,,"Sep 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,Ligue 1
Giorgi Abuashvili,677057,€1.20m,"Dec 15, 2025","Feb 8, 2003",23,1.75,Georgia,[],Left Winger,,FC Metz,,,"Jul 17, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,25/26,Ligue 1
Lucas Tousart,353948,€2.00m,"Dec 15, 2025","Apr 29, 1997",28,1.84,France,[],Central Midfield,,Stade Brestois,,,"Sep 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,Ligue 1
