Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Andrés Guardado,20506,,,"Sep 28, 1986",39,1.67,Mexico,"['Spain', 'Mexico']",Central Midfield,"                    0
0  Defensive Midfield
1       Left Midfield",Retired,León,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Gonzalo Verdú,184779,,,"Oct 21, 1988",37,1.85,Spain,['Spain'],Centre-Back,,Without Club,FC Cartagena,"Jan 31, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Lucas Torró,213670,€2.80m,"Dec 12, 2025","Jul 19, 1994",31,1.9,Spain,['Spain'],Defensive Midfield,"                  0
0  Central Midfield",CA Osasuna,,,"Aug 4, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2800000.0,22/23,La Liga
Ivo Grbic,226073,€1.20m,"Mar 5, 2026","Jan 18, 1996",30,1.95,Croatia,[],Goalkeeper,,Karagümrük,,,"Aug 6, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Carlos Álvarez,668179,€15.00m,"Dec 12, 2025","Aug 6, 2003",22,1.68,Spain,['Spain'],Attacking Midfield,"              0
0  Right Winger",Levante,,,"Aug 12, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Iddrisu Baba,442805,€1.00m,"Dec 30, 2025","Jan 22, 1996",30,1.82,Ghana,[],Central Midfield,,UD Almería,,,"Jul 4, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Jonathan Gómez,674501,€800k,"Dec 30, 2025","Sep 1, 2003",22,1.78,United States,"['Mexico', 'United States']",Left-Back,,Albacete,,,"Jul 10, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Carlos Soler,372246,€8.00m,"Dec 12, 2025","Jan 2, 1997",29,1.8,Spain,[],Central Midfield,,Real Sociedad,,,"Sep 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
David Gil,162027,€400k,"Dec 30, 2025","Jan 11, 1994",32,1.86,Spain,['Spain'],Goalkeeper,,Cádiz CF,,,"Jul 1, 2018","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,22/23,La Liga
Diego Rico,249513,€1.20m,"Dec 12, 2025","Feb 23, 1993",33,1.83,Spain,['Spain'],Left-Back,"             0
0  Centre-Back",Getafe,,,"Jul 16, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Lázaro,574772,€2.00m,"Dec 18, 2025","Mar 12, 2002",24,1.81,Brazil,[],Centre-Forward,,Al-Najma,,,"Sep 10, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Nico Paz,948294,€65.00m,"Dec 23, 2025","Sep 8, 2004",21,1.86,Argentina,"['Argentina', 'Spain']",Attacking Midfield,"                  0
0  Central Midfield
1    Centre-Forward",Como,,,"Aug 25, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",65000000.0,22/23,La Liga
Dani Rodríguez,139435,€100k,"Dec 12, 2025","Jun 6, 1988",37,1.78,Spain,['Spain'],Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",CD Leganés,,,"Jan 21, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Karl Etta Eyong,1038950,€18.00m,"Mar 16, 2026","Oct 14, 2003",22,1.81,Cameroon,[],Centre-Forward,,Levante,,,"Sep 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,22/23,La Liga
Vinícius Tobias,743587,€6.00m,"Dec 18, 2025","Feb 23, 2004",22,1.77,Brazil,"['Brazil', 'Spain']",Right-Back,,Shakhtar D.,,,"Jan 16, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,La Liga
Aurélien Tchouaméni,413112,€75.00m,"Dec 12, 2025","Jan 27, 2000",26,1.88,France,"['Cameroon', 'France']",Defensive Midfield,"                  0
0  Central Midfield
1       Centre-Back",Real Madrid,,,"Jul 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",75000000.0,22/23,La Liga
Kike Barja,298575,€1.50m,"Dec 12, 2025","Apr 1, 1997",29,1.79,Spain,['Spain'],Right Winger,"             0
0  Left Winger",CA Osasuna,,,"Jan 1, 2018","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Álex Valle,709957,€10.00m,"Dec 23, 2025","Apr 25, 2004",21,1.78,Spain,['Spain'],Left-Back,,Como,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,22/23,La Liga
Juan Miranda,341227,€15.00m,"Dec 23, 2025","Jan 19, 2000",26,1.85,Spain,['Spain'],Left-Back,"               0
0  Left Midfield",Bologna,,,"Jul 3, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,22/23,La Liga
Bebé,153427,€200k,"Mar 18, 2026","Jul 12, 1990",35,1.9,Cape Verde,[],Left Winger,,UD Ibiza,,,"Feb 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Pere Milla,225593,€1.20m,"Dec 12, 2025","Sep 23, 1992",33,1.8,Spain,['Spain'],Left Winger,"                0
0  Centre-Forward
1  Second Striker",Espanyol,,,"Aug 15, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Chumi,333361,€800k,"Mar 18, 2026","Mar 2, 1999",27,1.83,Spain,['Spain'],Centre-Back,,UD Almería,,,"Sep 10, 2020","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Pau Víctor,707572,€12.00m,"Mar 19, 2026","Nov 26, 2001",24,1.84,Spain,[],Centre-Forward,,Braga,,,"Jul 25, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,22/23,La Liga
Denis Suárez,165007,€1.20m,"Dec 12, 2025","Jan 6, 1994",32,1.76,Spain,[],Attacking Midfield,,Alavés,,,"Aug 29, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Domingos Quina,391719,€1.00m,"Dec 23, 2025","Nov 18, 1999",26,1.73,Portugal,[],Central Midfield,,Pafos,,,"Sep 3, 2024","May 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Álvaro Rodríguez,948275,€5.00m,"Mar 16, 2026","Jul 14, 2004",21,1.93,Uruguay,[],Centre-Forward,,Elche CF,,,"Jul 22, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Rodrigo Ely,176140,€500k,"Mar 18, 2026","Nov 3, 1993",32,1.88,Brazil,"['Brazil', 'Italy']",Centre-Back,,UD Almería,,,"Feb 2, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Álvaro García,257062,€1.80m,"Dec 12, 2025","Oct 27, 1992",33,1.67,Spain,['Spain'],Left Winger,"              0
0  Right Winger",Rayo Vallecano,,,"Aug 23, 2018","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,La Liga
Simo Keddari,945496,€800k,"Dec 30, 2025","Feb 3, 2005",21,1.83,Spain,[],Centre-Back,,Al-Arabi SC,,,"Aug 10, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
David López,129444,€800k,"Dec 12, 2025","Oct 9, 1989",36,1.85,Spain,['Spain'],Centre-Back,"                    0
0  Defensive Midfield
1    Central Midfield",Girona,,,"Jul 25, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Valery Fernández,331496,€700k,"Mar 18, 2026","Nov 23, 1999",26,1.82,Spain,[],Right Winger,,Real Zaragoza,,,"Aug 8, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,La Liga
Álex Valle,709957,€10.00m,"Dec 23, 2025","Apr 25, 2004",21,1.78,Spain,[],Left-Back,,Como,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,22/23,La Liga
Santi García,732096,€4.00m,"Mar 19, 2026","Aug 29, 2001",24,1.88,Spain,[],Attacking Midfield,,Gil Vicente,,,"Jul 5, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
David Torres,857832,€1.50m,"Dec 30, 2025","Mar 5, 2003",23,1.82,Spain,[],Centre-Back,,Real Valladolid,,,"Jul 1, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,La Liga
Carlos García,628494,€200k,"Dec 30, 2025","Jul 7, 2000",25,1.88,Spain,['Spain'],Centre-Back,,CE Sabadell,,,"Jul 9, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Mikel Balenziaga,85258,,,"Feb 29, 1988",38,1.77,Spain,['Spain'],Left-Back,,Retired,Dep. La Coruña,"Jul 1, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Marcão,439022,€2.50m,"Dec 12, 2025","Jun 5, 1996",29,1.85,Brazil,[],Centre-Back,,Sevilla FC,,,"Jul 8, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,22/23,La Liga
Monchu,282727,€6.00m,"Dec 12, 2025","Sep 13, 1999",26,1.73,Spain,[],Central Midfield,,FC Juárez,,,"Feb 6, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,La Liga
Abde Ezzalzouli,724520,€30.00m,"Mar 16, 2026","Dec 17, 2001",24,1.77,Morocco,"['Spain', 'Morocco']",Left Winger,"              0
0  Right Winger",Real Betis,,,"Sep 1, 2023","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,22/23,La Liga
Víctor Ruiz,62920,,,"Jan 25, 1989",37,1.84,Spain,[],Centre-Back,,Retired,Espanyol,"Jul 1, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Iñigo Eguaras,89731,€150k,"Dec 11, 2025","Mar 7, 1992",34,1.81,Spain,['Spain'],Defensive Midfield,"                  0
0  Central Midfield",USL Dunkerque,,,"Aug 16, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,22/23,La Liga
Lago Júnior,100722,€100k,"Mar 18, 2026","Dec 31, 1990",35,1.8,Cote d'Ivoire,[],Left Winger,,CD Lugo,,,"Jul 22, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Juan Pérez,298613,€200k,"Mar 18, 2026","Jul 15, 1996",29,1.91,Spain,['Spain'],Goalkeeper,,SD Huesca,,,"Jan 20, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Juan Cruz,585700,€2.00m,"Mar 18, 2026","Apr 25, 2000",25,1.8,Spain,[],Left Winger,,CD Leganés,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Dani Martín,335221,€600k,"Dec 30, 2025","Jul 8, 1998",27,1.87,Spain,[],Goalkeeper,,CD Tenerife,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,22/23,La Liga
Dani Vivian,524000,€25.00m,"Mar 16, 2026","Jul 5, 1999",26,1.84,Spain,['Spain'],Centre-Back,,Athletic Club,,,"Aug 1, 2020","Jun 30, 2032",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,22/23,La Liga
Giovani Lo Celso,348795,€10.00m,"Mar 16, 2026","Apr 9, 1996",30,1.77,Argentina,[],Attacking Midfield,,Real Betis,,,"Aug 30, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,22/23,La Liga
Javi Llabrés,706138,€800k,"Dec 12, 2025","Sep 11, 2002",23,1.74,Spain,['Spain'],Left Winger,"                0
0  Second Striker
1    Right Winger",RCD Mallorca,,,"Jul 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,La Liga
Josan,277533,€100k,"Dec 12, 2025","Dec 3, 1989",36,1.76,Spain,[],Right Winger,,Elche CF,,,"Jan 1, 2018","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Xavi Sintes,569876,€300k,"Dec 30, 2025","Aug 5, 2001",24,1.9,Spain,[],Centre-Back,,Córdoba CF,,,"Jul 3, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,La Liga
Víctor Rofino,709999,€700k,"Dec 22, 2025","Jul 28, 2002",23,1.85,Guinea-Bissau,[],Centre-Back,,Leiria,,,"Jul 30, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,La Liga
Axel Werner,236734,€350k,"Dec 17, 2025","Feb 28, 1996",30,1.91,Argentina,[],Goalkeeper,,Aldosivi,,,"Jan 16, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",350000.0,22/23,La Liga
Iddrisu Baba,442805,€1.00m,"Dec 30, 2025","Jan 22, 1996",30,1.82,Ghana,"['Spain', 'Ghana']",Central Midfield,"                    0
0  Defensive Midfield",UD Almería,,,"Jul 4, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Jorge Pascual,669511,€1.20m,"Dec 30, 2025","Apr 9, 2003",23,1.87,Spain,['Spain'],Centre-Forward,,Granada CF,,,"Jul 30, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Kike Pérez,527698,€2.40m,"Mar 17, 2026","Feb 14, 1997",29,1.84,Spain,['Spain'],Central Midfield,"                    0
0  Attacking Midfield",Venezia,,,"Jan 29, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2400000.0,22/23,La Liga
Óscar Valentín,517753,€2.20m,"Dec 12, 2025","Aug 20, 1994",31,1.77,Spain,['Spain'],Central Midfield,"                    0
0  Defensive Midfield",Rayo Vallecano,,,"Jul 1, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2200000.0,22/23,La Liga
Edinson Cavani,48280,€500k,"Dec 17, 2025","Feb 14, 1987",39,1.84,Uruguay,"['Italy', 'Uruguay']",Centre-Forward,"              0
0   Left Winger
1  Right Winger",Boca Juniors,,,"Jul 29, 2023","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Abde Damar,632562,€300k,"Mar 18, 2026","Feb 11, 2000",26,1.72,Morocco,[],Left Winger,,Zamora CF,,,"Jan 27, 2026","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,La Liga
Carlos Martín,618813,€2.00m,"Mar 16, 2026","Apr 22, 2002",23,1.84,Spain,['Spain'],Left Winger,"                0
0  Centre-Forward
1    Right Winger",Rayo Vallecano,,,"Jan 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,La Liga
Diego Alves,42373,,,"Jun 24, 1985",40,1.87,Brazil,"['Brazil', 'Italy']",Goalkeeper,,Retired,Celta de Vigo,"Jan 21, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Cristian Rivero,398131,€100k,"Dec 12, 2025","Mar 21, 1998",28,1.88,Spain,['Spain'],Goalkeeper,,Valencia,,,"Aug 1, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Largie Ramazani,518644,€8.00m,"Mar 16, 2026","Feb 27, 2001",25,1.68,Belgium,[],Left Winger,,Valencia,,,"Aug 28, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,La Liga
Mikel Oyarzabal,351478,€25.00m,"Dec 12, 2025","Apr 21, 1997",28,1.81,Spain,[],Centre-Forward,,Real Sociedad,,,"Jan 1, 2016","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,22/23,La Liga
Haissem Hassan,620164,€4.00m,"Mar 16, 2026","Feb 8, 2002",24,1.75,Egypt,"['Egypt', 'France']",Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",Real Oviedo,,,"Aug 11, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,La Liga
Nacho Quintana,536826,€400k,"Dec 30, 2025","Feb 23, 2001",25,1.78,Spain,[],Attacking Midfield,,Eldense,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,22/23,La Liga
Pablo Torre,720038,€5.00m,"Dec 12, 2025","Apr 3, 2003",23,1.73,Spain,['Spain'],Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",RCD Mallorca,,,"Jul 14, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Marco Moreno,534376,€900k,"Mar 18, 2026","Feb 20, 2001",25,1.91,Spain,[],Centre-Back,,SD Eibar,,,"Jul 8, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,22/23,La Liga
Jordi Alba,69751,,,"Mar 21, 1989",37,1.7,Spain,[],Left-Back,,Retired,Miami,"Jan 1, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Miralem Pjanić,44162,,,"Apr 2, 1990",36,1.81,Bosnia-Herzegovina,[],Central Midfield,,Retired,CSKA Moscow,"Dec 30, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Marcos Llorente,282411,€22.00m,"Dec 12, 2025","Jan 30, 1995",31,1.84,Spain,[],Right-Back,,Atlético,,,"Jul 1, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,22/23,La Liga
Vedat Muriqi,256267,€4.50m,"Dec 12, 2025","Apr 24, 1994",31,1.94,Kosovo,"['Yugoslavia (Republic)', 'Kosovo', 'Albania']",Centre-Forward,,RCD Mallorca,,,"Jul 22, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,22/23,La Liga
Andrés Martín,531277,€7.00m,"Mar 18, 2026","Jul 11, 1999",26,1.78,Spain,['Spain'],Right Winger,"                0
0  Centre-Forward
1     Left Winger",Racing,,,"Aug 2, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,22/23,La Liga
José Antonio de la Rosa,1027993,€1.00m,"Mar 18, 2026","Jul 28, 2004",21,1.74,Spain,[],Right Winger,,Cádiz CF,,,"Aug 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,La Liga
Antonio Pacheco,568156,€700k,"Dec 30, 2025","Jan 3, 2002",24,1.84,Spain,['Spain'],Central Midfield,,Albacete,,,"Jul 8, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,La Liga
Borja Iglesias,278359,€3.00m,"Dec 12, 2025","Jan 17, 1993",33,1.87,Spain,['Spain'],Centre-Forward,,Celta de Vigo,,,"Aug 12, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,La Liga
Unai Gómez,834752,€5.00m,"Dec 12, 2025","May 25, 2003",22,1.83,Spain,['Spain'],Attacking Midfield,"                  0
0  Central Midfield",Athletic Club,,,"Jul 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,La Liga
Biel Farrés,633167,€100k,"Mar 18, 2026","May 1, 2002",23,1.85,Spain,['Spain'],Centre-Back,"                  0
0  Central Midfield",Girona FC B,,,"Jul 26, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,La Liga
Dyego Sousa,157036,,,"Sep 14, 1989",36,1.89,Portugal,[],Centre-Forward,,Without Club,Nacional,"May 9, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,La Liga
Adrián Embarba,288318,€700k,"Mar 18, 2026","May 7, 1992",33,1.73,Spain,['Spain'],Right Winger,"             0
0  Left Winger",UD Almería,,,"Aug 24, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,La Liga
Benjamín Garay,537760,€250k,"Dec 30, 2025","Apr 19, 2000",25,1.83,Argentina,[],Centre-Back,,Pontevedra CF,,,"Jul 14, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,22/23,La Liga
Jan Oblak,121483,€17.00m,"Dec 12, 2025","Jan 7, 1993",33,1.88,Slovenia,[],Goalkeeper,,Atlético,,,"Jul 16, 2014","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",17000000.0,22/23,La Liga
Abdón Prats,177452,€900k,"Dec 12, 2025","Dec 7, 1992",33,1.81,Spain,['Spain'],Centre-Forward,,RCD Mallorca,,,"Jul 4, 2017","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,22/23,La Liga
Ángel Correa,266807,€9.00m,"Dec 29, 2025","Mar 9, 1995",31,1.71,Argentina,[],Second Striker,,Tigres UANL,,,"Jul 9, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",9000000.0,22/23,La Liga
Ayoze Pérez,246968,€6.00m,"Dec 12, 2025","Jul 29, 1993",32,1.78,Spain,['Spain'],Centre-Forward,"                0
0  Second Striker
1     Left Winger",Villarreal,,,"Aug 13, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,La Liga
Álex Remiro,212862,€14.00m,"Dec 12, 2025","Mar 24, 1995",31,1.91,Spain,['Spain'],Goalkeeper,,Real Sociedad,,,"Jul 1, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",14000000.0,22/23,La Liga
Dani Villahermosa,628496,€1.20m,"Mar 18, 2026","Jan 2, 2001",25,1.72,Spain,['Spain'],Central Midfield,"                    0
0  Attacking Midfield",FC Andorra,,,"Feb 3, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,La Liga
Javi Domínguez,625882,€200k,"Mar 18, 2026","Mar 26, 2001",25,1.95,Spain,[],Centre-Back,,Mérida AD,,,"Jul 13, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Rubén Peña,238868,€500k,"Mar 18, 2026","Jul 18, 1991",34,1.7,Spain,['Spain'],Right-Back,"              0
0  Right Winger",CD Leganés,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Óscar Plano,221309,€200k,"Dec 30, 2025","Feb 11, 1991",35,1.79,Spain,[],Attacking Midfield,,CD Leganés,,,"Aug 6, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,La Liga
Stefan Savic,107010,€500k,"Mar 5, 2026","Jan 8, 1991",35,1.87,Montenegro,[],Centre-Back,,Trabzonspor,,,"Jul 26, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,La Liga
Mikel Merino,338424,€30.00m,"Dec 9, 2025","Jun 22, 1996",29,1.89,Spain,['Spain'],Central Midfield,"                    0
0      Centre-Forward
1  Attacking Midfield",Arsenal,,,"Aug 27, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,22/23,La Liga
