Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Lameck Banda,545538,€3.00m,"Dec 23, 2025","Jan 29, 2001",25,1.69,Zambia,['Zambia'],Left Winger,"              0
0  Right Winger",Lecce,,,"Aug 4, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,24/25,Serie A
Luca Pellegrini,346567,€3.50m,"Dec 23, 2025","Mar 7, 1999",27,1.78,Italy,[],Left-Back,,Lazio,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,24/25,Serie A
Daniele Rugani,162959,€2.00m,"Dec 23, 2025","Jul 29, 1994",31,1.9,Italy,['Italy'],Centre-Back,,Fiorentina,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,24/25,Serie A
Jeppe Corfitzen,709985,€150k,"Apr 9, 2026","Dec 29, 2004",21,1.79,Denmark,['Denmark'],Right Winger,"             0
0  Left Winger",Without Club,Lecce,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,24/25,Serie A
Raphaël Varane,164770,,,"Apr 25, 1993",32,1.91,France,"['Martinique', 'France']",Centre-Back,,Retired,Como,"Sep 25, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,24/25,Serie A
Edoardo Goldaniga,242940,€2.50m,"Dec 23, 2025","Nov 2, 1993",32,1.93,Italy,[],Centre-Back,,Como,,,"Jan 28, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,24/25,Serie A
Cesare Casadei,622380,€14.00m,"Dec 23, 2025","Jan 10, 2003",23,1.92,Italy,['Italy'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Torino,,,"Feb 2, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",14000000.0,24/25,Serie A
Alberto Manzoni,936755,€900k,"Dec 17, 2025","Jun 25, 2005",20,1.78,Italy,['Italy'],Central Midfield,"                    0
0  Attacking Midfield
1         Left Winger",Atalanta U23,,,"Jul 1, 2024",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,24/25,Serie A
Lucas Da Cunha,495667,€20.00m,"Mar 24, 2026","Jun 9, 2001",24,1.74,France,"['Portugal', 'France']",Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Como,,,"Jan 16, 2023","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,24/25,Serie A
Wladimiro Falcone,238537,€3.50m,"Dec 23, 2025","Apr 12, 1995",31,1.95,Italy,['Italy'],Goalkeeper,,Lecce,,,"Jul 27, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,24/25,Serie A
Tobias Slotsager,851385,€3.00m,"Mar 24, 2026","Jan 1, 2006",20,1.9,Denmark,[],Centre-Back,,Hellas Verona,,,"Feb 3, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,24/25,Serie A
Henrijs Auseklis,1003925,€75k,"Jun 27, 2025","Dec 19, 2006",19,1.96,Latvia,[],Goalkeeper,,Cagliari U20,,,"Apr 22, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",75000.0,24/25,Serie A
Davide Faraoni,73926,€600k,"Dec 11, 2025","Oct 25, 1991",34,1.8,Italy,[],Right-Back,,Pescara,,,"Nov 27, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,24/25,Serie A
Benjamin Siegrist,111426,€600k,"Dec 23, 2025","Jan 31, 1992",34,1.96,Switzerland,[],Goalkeeper,,Genoa,,,"Jan 28, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,24/25,Serie A
Yunus Musah,503991,€18.00m,"Dec 23, 2025","Nov 29, 2002",23,1.78,United States,[],Central Midfield,,Atalanta,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,24/25,Serie A
Pierluigi Gollini,244192,€800k,"Dec 23, 2025","Mar 18, 1995",31,1.94,Italy,['Italy'],Goalkeeper,,Roma,,,"Jan 24, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,24/25,Serie A
Darko Lazović,70411,€500k,"Apr 9, 2026","Sep 15, 1990",35,1.81,Serbia,"['Serbia', 'Jugoslawien (SFR)']",Left Midfield,"                0
0  Right Midfield
1    Right Winger",Without Club,Al-Wahda,"Jan 1, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,24/25,Serie A
Federico Gatti,509022,€16.00m,"Mar 24, 2026","Jun 24, 1998",27,1.9,Italy,[],Centre-Back,,Juventus,,,"Jan 31, 2022","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,24/25,Serie A
Teun Koopmeiners,360518,€20.00m,"Mar 24, 2026","Feb 28, 1998",28,1.84,Netherlands,[],Attacking Midfield,,Juventus,,,"Aug 28, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,24/25,Serie A
Jean Onana,656441,€1.30m,"Dec 23, 2025","Jan 8, 2000",26,1.89,Cameroon,['Cameroon'],Defensive Midfield,"                  0
0  Central Midfield",Genoa,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1300000.0,24/25,Serie A
Joel Voelkerling Persson,647534,,,"Jan 15, 2003",23,1.94,Sweden,[],Centre-Forward,,FC Rosengård,,,"Mar 26, 2026","Dec 31, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,24/25,Serie A
Emil Holm,496745,€13.00m,"Dec 23, 2025","May 13, 2000",25,1.91,Sweden,['Sweden'],Right-Back,"                0
0  Right Midfield
1       Left-Back",Juventus,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",13000000.0,24/25,Serie A
Johan Vásquez,532937,€13.00m,"Dec 23, 2025","Oct 22, 1998",27,1.85,Mexico,['Mexico'],Centre-Back,"           0
0  Left-Back",Genoa,,,"Jan 3, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",13000000.0,24/25,Serie A
Weston McKennie,332697,€30.00m,"Mar 24, 2026","Aug 28, 1998",27,1.85,United States,[],Central Midfield,,Juventus,,,"Jul 1, 2021","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,24/25,Serie A
Daniele Ghilardi,701819,€15.00m,"Mar 24, 2026","Jan 6, 2003",23,1.89,Italy,[],Centre-Back,,Roma,,,"Aug 2, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,24/25,Serie A
Toma Bašić,334835,€2.50m,"Dec 23, 2025","Nov 25, 1996",29,1.9,Croatia,['Croatia'],Central Midfield,"                    0
0  Defensive Midfield",Lazio,,,"Aug 25, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,24/25,Serie A
Ben Lhassine Kone,522681,€500k,"Dec 11, 2025","Mar 14, 2000",26,1.72,Cote d'Ivoire,"[""Cote d'Ivoire""]",Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Frosinone,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,24/25,Serie A
Kevin Bonifazi,247377,€300k,"Dec 23, 2025","May 19, 1996",29,1.87,Italy,['Italy'],Centre-Back,,Bologna,,,"Jul 2, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,24/25,Serie A
Andrea Colpani,392959,€5.00m,"Mar 17, 2026","May 11, 1999",26,1.84,Italy,[],Attacking Midfield,,Monza,,,"Jul 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,24/25,Serie A
Gianluca Lapadula,130394,€600k,"Dec 11, 2025","Feb 7, 1990",36,1.78,Peru,"['Italy', 'Peru']",Centre-Forward,"              0
0  Right Winger",Spezia Calcio,,,"Jan 31, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,24/25,Serie A
Gabriel Charpentier,660342,€500k,"Mar 26, 2026","May 17, 1999",26,1.88,Congo,"['Congo', 'France']",Centre-Forward,,Cracovia,,,"Sep 8, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,24/25,Serie A
Marco Carnesecchi,459763,€25.00m,"Dec 23, 2025","Jul 1, 2000",25,1.91,Italy,[],Goalkeeper,,Atalanta,,,"Jul 1, 2019","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,24/25,Serie A
Tommaso Martinelli,934159,€3.50m,"Mar 17, 2026","Jan 6, 2006",20,1.94,Italy,['Italy'],Goalkeeper,,Sampdoria,,,"Jan 7, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,24/25,Serie A
Elia Caprile,421873,€15.00m,"Dec 23, 2025","Aug 25, 2001",24,1.91,Italy,['Italy'],Goalkeeper,,Cagliari,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,24/25,Serie A
Saúl Coco,588426,€9.00m,"Dec 23, 2025","Feb 9, 1999",27,1.87,Equatorial Guinea,[],Centre-Back,,Torino,,,"Jul 17, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",9000000.0,24/25,Serie A
Andri Fannar Baldursson,464446,€1.50m,"Dec 17, 2025","Jan 10, 2002",24,1.87,Iceland,['Iceland'],Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",Kasimpasa,,,"Jul 30, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,24/25,Serie A
Pedro Pereira,314965,€1.20m,"Dec 17, 2025","Jan 22, 1998",28,1.85,Portugal,['Portugal'],Right-Back,"             0
0    Left-Back
1  Centre-Back",Genclerbirligi,,,"Jul 24, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,24/25,Serie A
Juan Cabal,686965,€9.00m,"Dec 23, 2025","Jan 8, 2001",25,1.86,Colombia,['Colombia'],Left-Back,"               0
0    Centre-Back
1  Left Midfield",Juventus,,,"Jul 18, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",9000000.0,24/25,Serie A
Samuel Gigot,276896,€1.50m,"Dec 23, 2025","Oct 12, 1993",32,1.87,France,[],Centre-Back,,Lazio,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,24/25,Serie A
Christian Pulisic,315779,€50.00m,"Mar 24, 2026","Sep 18, 1998",27,1.77,United States,"['Croatia', 'United States']",Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",AC Milan,,,"Jul 13, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,24/25,Serie A
Máximo Perrone,668547,€30.00m,"Mar 24, 2026","Jan 7, 2003",23,1.77,Argentina,"['Spain', 'Argentina']",Defensive Midfield,"                  0
0  Central Midfield",Como,,,"Jul 18, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,24/25,Serie A
Amine Salama,980576,€1.50m,"Dec 11, 2025","Jul 18, 2000",25,1.92,France,"['Morocco', 'France']",Centre-Forward,"              0
0   Left Winger
1  Right Winger",NAC Breda,,,"Feb 3, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,24/25,Serie A
Marin Šverko,282169,€1.30m,"Dec 11, 2025","Feb 4, 1998",28,1.87,Croatia,"['Croatia', 'Germany']",Centre-Back,"               0
0  Left Midfield
1      Left-Back",Venezia,,,"Jul 7, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1300000.0,24/25,Serie A
Marin Pongracic,282144,€7.50m,"Dec 23, 2025","Sep 11, 1997",28,1.93,Croatia,"['Croatia', 'Germany']",Centre-Back,,Fiorentina,,,"Jul 19, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7500000.0,24/25,Serie A
Zito Luvumbo,666547,€3.50m,"Dec 23, 2025","Mar 9, 2002",24,1.71,Angola,[],Right Winger,,RCD Mallorca,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,24/25,Serie A
Mauro Vigorito,88595,€150k,"Dec 23, 2025","May 22, 1990",35,1.87,Italy,[],Goalkeeper,,Como,,,"Jul 1, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,24/25,Serie A
Lucas Martínez Quarta,373373,€4.50m,"Dec 17, 2025","May 10, 1996",29,1.83,Argentina,"['Italy', 'Argentina']",Centre-Back,"                    0
0  Defensive Midfield",River Plate,,,"Jan 15, 2025","Dec 31, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,24/25,Serie A
Vernon Addo,1017950,€175k,"Dec 23, 2025","May 24, 2005",20,1.88,Netherlands,"['Ghana', 'Netherlands']",Left-Back,"                    0
0         Centre-Back
1  Defensive Midfield",Krasava ENY,,,"Sep 10, 2025","May 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",175000.0,24/25,Serie A
Issa Doumbia,924349,€8.00m,"Mar 17, 2026","Oct 16, 2003",22,1.87,Italy,[],Central Midfield,,Venezia,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,24/25,Serie A
Aaron Ciammaglichella,724108,€700k,"Dec 11, 2025","Jan 26, 2005",21,1.8,Italy,"['Italy', 'Ethiopia']",Central Midfield,"                    0
0  Defensive Midfield",Juve Stabia,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,24/25,Serie A
Pontus Almqvist,300532,€2.00m,"Dec 23, 2025","Jul 10, 1999",26,1.83,Sweden,[],Right Winger,,Parma,,,"Aug 13, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,24/25,Serie A
Mathis Lambourde,979766,€800k,"Dec 11, 2025","Jan 9, 2006",20,1.79,France,"['Guadeloupe', 'France']",Centre-Forward,"              0
0  Right Winger
1   Left Winger",Reggiana,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,24/25,Serie A
Matteo Ruggeri,616631,€20.00m,"Mar 16, 2026","Jul 11, 2002",23,1.87,Italy,[],Left-Back,,Atlético,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,24/25,Serie A
Mathias Løvik,661212,€4.00m,"Dec 23, 2025","Dec 6, 2003",22,1.83,Norway,['Norway'],Left-Back,"                0
0   Left Midfield
1  Right Midfield",Trabzonspor,,,"Jan 20, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,24/25,Serie A
Matteo Darmian,54906,€1.50m,"Dec 23, 2025","Dec 2, 1989",36,1.83,Italy,[],Right-Back,,Inter,,,"Jul 1, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,24/25,Serie A
Tijjani Reijnders,460939,€60.00m,"Mar 9, 2026","Jul 29, 1998",27,1.85,Netherlands,[],Central Midfield,,Man City,,,"Jun 10, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",60000000.0,24/25,Serie A
Daniel Fila,666268,€1.80m,"Mar 17, 2026","Aug 21, 2002",23,1.9,Czech Republic,[],Centre-Forward,,FC Empoli,,,"Jan 30, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,24/25,Serie A
Saba Goglichidze,906160,€4.50m,"Dec 23, 2025","Jun 25, 2004",21,1.92,Georgia,[],Centre-Back,,Watford,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,24/25,Serie A
Marcus Thuram,318528,€50.00m,"Mar 24, 2026","Aug 6, 1997",28,1.92,France,"['Italy', 'Guadeloupe', 'France']",Centre-Forward,"             0
0  Left Winger",Inter,,,"Jul 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,24/25,Serie A
Drissa Camara,614742,€3.00m,"Dec 17, 2025","Feb 18, 2002",24,1.79,Cote d'Ivoire,"['Italy', ""Cote d'Ivoire""]",Central Midfield,"                    0
0  Attacking Midfield
1         Left Winger",Gaziantep FK,,,"Sep 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,24/25,Serie A
Mike Aidoo,892101,€500k,"Dec 17, 2025","May 30, 2005",20,1.7,Italy,"['Italy', 'Ghana']",Right-Back,"              0
0  Right Winger",Pergolettese,,,"Aug 9, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,24/25,Serie A
Hugo Cuenca,906315,€300k,"Dec 23, 2025","Jan 8, 2005",21,1.83,Paraguay,[],Attacking Midfield,,Burgos CF,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,24/25,Serie A
Gastón Pereiro,264116,€250k,"Dec 11, 2025","Jun 11, 1995",30,1.88,Uruguay,['Uruguay'],Attacking Midfield,"                0
0    Right Winger
1  Second Striker",Juventud,,,"Mar 16, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,24/25,Serie A
Endris Scaramelli,964239,€25k,"Jun 27, 2025","Sep 19, 2006",19,,Italy,"['Italy', 'Ethiopia']",Right Midfield,,Monza U20,,,"Jul 26, 2024",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000.0,24/25,Serie A
Tommaso Augello,284595,€1.20m,"Dec 11, 2025","Aug 30, 1994",31,1.8,Italy,[],Left-Back,,Palermo,,,"Jul 8, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,24/25,Serie A
Sebastiano Esposito,538918,€12.00m,"Mar 24, 2026","Jul 2, 2002",23,1.83,Italy,[],Second Striker,,Cagliari,,,"Aug 12, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,24/25,Serie A
Ridgeciano Haps,228444,€700k,"Dec 11, 2025","Jun 12, 1993",32,1.75,Suriname,[],Left-Back,,Venezia,,,"Aug 31, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,24/25,Serie A
Kevin Martins,724069,€700k,"Dec 17, 2025","Jan 31, 2005",21,1.8,Italy,"['Italy', 'Nigeria']",Right Winger,,Sambenedettese,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,24/25,Serie A
Edoardo Corvi,528181,€1.50m,"Mar 24, 2026","Mar 23, 2001",25,1.87,Italy,['Italy'],Goalkeeper,,Parma,,,"Jul 1, 2020","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,24/25,Serie A
Oumar Solet,463665,€20.00m,"Dec 23, 2025","Feb 7, 2000",26,1.92,France,[],Centre-Back,,Udinese,,,"Jan 2, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,24/25,Serie A
Davide Calabria,262523,€4.50m,"Dec 12, 2025","Dec 6, 1996",29,1.76,Italy,['Italy'],Right-Back,"                0
0       Left-Back
1  Right Midfield",Panathinaikos,,,"Aug 17, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,24/25,Serie A
Cristo Muñoz,834468,€250k,"Jun 17, 2025","Feb 1, 2005",21,1.79,Spain,[],Central Midfield,,Lazio U20,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,24/25,Serie A
Luca Belardinelli,467994,€700k,"Dec 11, 2025","Mar 14, 2001",25,1.9,Italy,['Italy'],Central Midfield,"                    0
0  Defensive Midfield
1       Left Midfield",Reggiana,,,"Jan 9, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,24/25,Serie A
Jesse Joronen,131758,€500k,"Dec 11, 2025","Mar 21, 1993",33,1.97,Finland,[],Goalkeeper,,Palermo,,,"Aug 21, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,24/25,Serie A
Santiago Pierotti,674806,€3.50m,"Dec 23, 2025","Apr 3, 2001",25,1.89,Argentina,[],Right Winger,,Lecce,,,"Jan 16, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,24/25,Serie A
Henrikh Mkhitaryan,55735,€3.50m,"Dec 23, 2025","Jan 21, 1989",37,1.77,Armenia,[],Central Midfield,,Inter,,,"Jul 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,24/25,Serie A
Iker Bravo,741292,€4.00m,"Mar 18, 2026","Jan 13, 2005",21,1.82,Spain,[],Centre-Forward,,UD Las Palmas,,,"Jan 15, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,24/25,Serie A
Alessandro Berardi,127217,,,"Jan 16, 1991",35,1.85,Italy,['Italy'],Goalkeeper,,Without Club,Hellas Verona,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,24/25,Serie A
Luca Caldirola,88680,€400k,"Oct 6, 2025","Feb 1, 1991",35,1.86,Italy,[],Centre-Back,,Benevento,,,"Jan 8, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,24/25,Serie A
Martin Frese,488785,€2.50m,"Dec 23, 2025","Jan 4, 1998",28,1.79,Denmark,[],Left-Back,,Hellas Verona,,,"Jul 10, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,24/25,Serie A
Mattia Felici,600041,€2.80m,"Dec 23, 2025","Apr 17, 2001",24,1.82,Italy,['Italy'],Left Winger,"               0
0  Left Midfield
1   Right Winger",Cagliari,,,"Jul 10, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2800000.0,24/25,Serie A
Samuele Perisan,301240,€400k,"Dec 11, 2025","Aug 21, 1997",28,1.92,Italy,[],Goalkeeper,,FC Empoli,,,"Jul 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,24/25,Serie A
Darius Fălcușan,937042,€200k,"Dec 19, 2025","Feb 14, 2006",20,1.87,Romania,"['Spain', 'Romania']",Centre-Back,,CS U Craiova,,,"Jul 8, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,24/25,Serie A
Cher Ndour,651005,€10.00m,"Mar 24, 2026","Jul 27, 2004",21,1.9,Italy,"['Italy', 'Senegal']",Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Fiorentina,,,"Feb 3, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,24/25,Serie A
Andrea Cambiaso,459658,€30.00m,"Dec 23, 2025","Feb 20, 2000",26,1.82,Italy,['Italy'],Left-Back,"               0
0     Right-Back
1  Left Midfield",Juventus,,,"Jul 14, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,24/25,Serie A
Marco Cassin,1078792,,,"Apr 7, 2008",18,1.88,Italy,['Italy'],Goalkeeper,,Cremonese U20,,,"Jul 15, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,24/25,Serie A
Lorenzo Montipò,241923,€1.30m,"Mar 24, 2026","Feb 20, 1996",30,1.91,Italy,['Italy'],Goalkeeper,,Hellas Verona,,,"Jul 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1300000.0,24/25,Serie A
Devis Vásquez,495722,€1.50m,"Dec 23, 2025","May 12, 1998",27,1.95,Colombia,[],Goalkeeper,,Besiktas,,,"Feb 6, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,24/25,Serie A
Adam Masina,286949,€1.00m,"Apr 9, 2026","Jan 2, 1994",32,1.91,Morocco,[],Centre-Back,,Without Club,Torino,"Feb 2, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,24/25,Serie A
